study,task_index,task_id,row_idx,pid,mesh_n,n_steps,ratio,transient,Tf,H0,P0,Ux,Uy,dpdx,dpdy,Hdot,Pdot,Qx_re,Qy_re,P_re,dP,dQx,dQy,dP_over_Pre,dQx_over_Qxre,dQy_over_Qyre,wall_time_s
mesh,12,1327,1327,7262,10,10,,1,0.05,4.214613290820734e-06,574234.7996592184,0.0486924703155837,4.417437057588217e-19,106362165.4479893,-116787785.15240628,-4.0094098434849165e-07,2937571.764424348,1.4138932883720146e-07,6.901545801431386e-08,721113.3878804358,-1.7798314521787688,-1.7404857228116217e-10,6.138970231366173e-10,-2.468171416717441e-06,-0.0012309880364561687,0.008895065551970902,0.7265162467956543
mesh,12,1327,1327,7262,20,10,,1,0.05,4.214613290820734e-06,574234.7996592184,0.0486924703155837,4.417437057588217e-19,106362165.4479893,-116787785.15240628,-4.0094098434849165e-07,2937571.764424348,1.4138932883720146e-07,6.901545801431386e-08,721113.3878804358,-2.074968740926124,-1.746178684411229e-10,6.057917279595521e-10,-2.877451418597382e-06,-0.0012350144800685875,0.00877762381630374,1.4094254970550537
mesh,12,1327,1327,7262,40,10,,1,0.05,4.214613290820734e-06,574234.7996592184,0.0486924703155837,4.417437057588217e-19,106362165.4479893,-116787785.15240628,-4.0094098434849165e-07,2937571.764424348,1.4138932883720146e-07,6.901545801431386e-08,721113.3878804358,-2.369113403838128,-1.7476266411355862e-10,6.037409549835706e-10,-3.2853549020933426e-06,-0.0012360385720112152,0.008747909125783883,4.4728662967681885
mesh,12,1327,1327,7262,80,10,,1,0.05,4.214613290820734e-06,574234.7996592184,0.0486924703155837,4.417437057588217e-19,106362165.4479893,-116787785.15240628,-4.0094098434849165e-07,2937571.764424348,1.4138932883720146e-07,6.901545801431386e-08,721113.3878804358,-2.6632196413120255,-1.7479975227317316e-10,6.032273114046337e-10,-3.6932050993256562e-06,-0.0012363008843081866,0.008740466683268609,17.39755868911743
mesh,11,8952,8952,7261,40,10,,1,0.05,8.228145352472167e-07,-5.141545545325309,0.049966446323465336,-1.1043592643970542e-19,-1659.0486518991218,-14.483388319228025,-4.735355211441703e-07,71.20012390298446,3.993008100536616e-08,6.1596194656973e-17,-1.5815393501760862,15349.461989397565,-1.484721081101767e-09,-1.3569231225102292e-13,-9705.393664526007,-0.037183022015463404,-2202.933363119078,49.47827911376953
mesh,9,1423,1423,7260,160,10,,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-1.9995673426310532,1.0179991100862641e-10,3.268589300313512e-10,-4.655369565024606e-06,0.00047270382035880404,0.004203449693622645,76.85069680213928
mesh,13,7802,7802,7261,5,10,,1,0.05,1.1727586382126626e-06,-6.379063868558801,0.04986202604156701,0.0,-1533.6332128280596,3.4709624494798317,-5.106984510969459e-07,76.19361867587195,5.720291808240269e-08,-4.367299922967966e-17,-2.569382934765204,4246.477362512844,-8.673686816033779e-10,-2.602222466289512e-12,-1652.7226459923913,-0.01516301459226092,59584.239969511225,0.7186353206634521
mesh,13,7802,7802,7260,10,10,,1,0.05,1.1727586382126626e-06,-6.379063868558801,0.04986202604156701,0.0,-1533.6332128280596,3.4709624494798317,-5.106984510969459e-07,76.19361867587195,5.720291808240269e-08,-4.367299922967966e-17,-2.569382934765204,4919.5740015048505,-9.972138086925078e-10,-7.611099244230663e-13,-1914.690852398929,-0.017432918496500274,17427.470928211977,1.3035290241241455
mesh,13,7802,7802,7261,20,10,,1,0.05,1.1727586382126626e-06,-6.379063868558801,0.04986202604156701,0.0,-1533.6332128280596,3.4709624494798317,-5.106984510969459e-07,76.19361867587195,5.720291808240269e-08,-4.367299922967966e-17,-2.569382934765204,5148.234940835349,-1.0476977967893581e-09,-3.015844645125349e-13,-2003.6853484067399,-0.018315460677724778,6905.513013349027,5.2779505252838135
mesh,10,1231,1231,7253,160,10,,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-5.8634885146748275,-7.566934239271485e-10,3.2965794292606353e-10,-4.891297844961758e-06,-0.008844233233931159,0.019389625323639973,78.95028328895569
mesh,13,7802,7802,7260,40,10,,1,0.05,1.1727586382126626e-06,-6.379063868558801,0.04986202604156701,0.0,-1533.6332128280596,3.4709624494798317,-5.106984510969459e-07,76.19361867587195,5.720291808240269e-08,-4.367299922967966e-17,-2.569382934765204,5330.339635412966,-1.0742020439583747e-09,-4.912944763825765e-14,-2074.5602235036504,-0.018778798004866662,1124.9387151059195,34.00442981719971
mesh,14,3795,3795,7260,5,10,,1,0.05,1.4785949270319374e-06,1549667.0941088793,0.049033018910166364,1.1043592643970542e-19,-105291489.74375132,-780268593.8337419,-1.6010888406115493e-07,11357116.645246338,7.459119416938688e-08,1.8405987789492403e-08,2117522.9263711963,-10.616883722133934,1.4772911407886324e-09,1.4844079595196664e-09,-5.013822325091947e-06,0.019805168119897593,0.0806481008515655,0.7008440494537354
mesh,14,3795,3795,7260,10,10,,1,0.05,1.4785949270319374e-06,1549667.0941088793,0.049033018910166364,1.1043592643970542e-19,-105291489.74375132,-780268593.8337419,-1.6010888406115493e-07,11357116.645246338,7.459119416938688e-08,1.8405987789492403e-08,2117522.9263711963,-9.927098480518907,1.3841253417938063e-09,1.4176162428682315e-09,-4.688071310534049e-06,0.01855614938474692,0.07701929714837251,1.0351340770721436
mesh,14,3795,3795,7260,20,10,,1,0.05,1.4785949270319374e-06,1549667.0941088793,0.049033018910166364,1.1043592643970542e-19,-105291489.74375132,-780268593.8337419,-1.6010888406115493e-07,11357116.645246338,7.459119416938688e-08,1.8405987789492403e-08,2117522.9263711963,-9.026127807796001,1.3595535658416066e-09,1.4000978572022664e-09,-4.262587996279264e-06,0.01822673012519732,0.07606752070114668,1.9261949062347412
mesh,14,3795,3795,7260,40,10,,1,0.05,1.4785949270319374e-06,1549667.0941088793,0.049033018910166364,1.1043592643970542e-19,-105291489.74375132,-780268593.8337419,-1.6010888406115493e-07,11357116.645246338,7.459119416938688e-08,1.8405987789492403e-08,2117522.9263711963,-8.06710342457518,1.3533366651393453e-09,1.3956690606862563e-09,-3.8096888227792614e-06,0.018143383816407257,0.07582690354076052,5.756589889526367
mesh,12,1327,1327,7262,160,10,,1,0.05,4.214613290820734e-06,574234.7996592184,0.0486924703155837,4.417437057588217e-19,106362165.4479893,-116787785.15240628,-4.0094098434849165e-07,2937571.764424348,1.4138932883720146e-07,6.901545801431386e-08,721113.3878804358,-2.957367048598826,-1.7480981441046118e-10,6.030994295580658e-10,-4.10111238856818e-06,-0.0012363720504801373,0.00873861373828719,77.45422911643982
mesh,14,3795,3795,7260,80,10,,1,0.05,1.4785949270319374e-06,1549667.0941088793,0.049033018910166364,1.1043592643970542e-19,-105291489.74375132,-780268593.8337419,-1.6010888406115493e-07,11357116.645246338,7.459119416938688e-08,1.8405987789492403e-08,2117522.9263711963,-7.092186827678233,1.3517785557845195e-09,1.3945585732686412e-09,-3.3492845528865794e-06,0.018122495166316907,0.07576657059746426,23.39461398124695
mesh,15,9382,9382,7260,5,10,,1,0.05,5.46929051082391e-07,8020.282490219491,0.0498968450423157,-5.521796321985271e-20,-264430146.3104325,-43741760.37385256,-1.819498659013242e-07,13296012.724963782,2.7166387376072842e-08,5.4636142720534543e-11,672820.9187384086,113.66945381637197,-1.4718399739181583e-09,-1.9000551786148047e-11,0.00016894458934111473,-0.05417871554075317,-0.34776524915634,0.7329196929931641
mesh,15,9382,9382,7260,10,10,,1,0.05,5.46929051082391e-07,8020.282490219491,0.0498968450423157,-5.521796321985271e-20,-264430146.3104325,-43741760.37385256,-1.819498659013242e-07,13296012.724963782,2.7166387376072842e-08,5.4636142720534543e-11,672820.9187384086,130.93700735992752,-1.6957808711903469e-09,-7.110437417563367e-12,0.0001946090017614859,-0.06242202349966961,-0.13014164367227496,0.9124908447265625
mesh,15,9382,9382,7260,20,10,,1,0.05,5.46929051082391e-07,8020.282490219491,0.0498968450423157,-5.521796321985271e-20,-264430146.3104325,-43741760.37385256,-1.819498659013242e-07,13296012.724963782,2.7166387376072842e-08,5.4636142720534543e-11,672820.9187384086,145.79822014435194,-1.760454707721898e-09,-2.1669575458229193e-12,0.0002166969190222785,-0.06480267999389723,-0.03966161295293063,1.9308466911315918
mesh,15,9382,9382,7260,40,10,,1,0.05,5.46929051082391e-07,8020.282490219491,0.0498968450423157,-5.521796321985271e-20,-264430146.3104325,-43741760.37385256,-1.819498659013242e-07,13296012.724963782,2.7166387376072842e-08,5.4636142720534543e-11,672820.9187384086,158.13101953500882,-1.7768415452550289e-09,-8.025173752588395e-13,0.00023502690705799804,-0.06540588266881617,-0.014688397373946019,5.705347299575806
mesh,7,8287,8287,7258,80,10,,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,6008.535632909443,-1.1262900348460217e-09,-1.3447187531682824e-14,-2061.872872249095,-0.02026774583230197,-42.031645139339666,221.34439873695374
mesh,8,5433,5433,7259,80,10,,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,1430.7159738157427,-7.054398832959858e-10,-3.655920726751805e-15,-484.3030817469935,-0.007946405392229527,1.1137884875732669,200.53519558906555
mesh,16,9724,9724,7259,5,10,,1,0.05,4.434864736269701e-07,2199076.6034001033,0.04996332693274611,-1.3804490804963177e-20,-4817885104.724096,-1146806901.1552243,-1.0588608271267513e-08,22191322.528471854,2.5043259380247636e-08,6.930639316514769e-10,3308642.729823696,361.8197799054906,2.261101869072452e-09,2.7097740185991936e-10,0.00010935595331707829,0.09028784291775735,0.3909847122100513,0.810206413269043
mesh,16,9724,9724,7259,10,10,,1,0.05,4.434864736269701e-07,2199076.6034001033,0.04996332693274611,-1.3804490804963177e-20,-4817885104.724096,-1146806901.1552243,-1.0588608271267513e-08,22191322.528471854,2.5043259380247636e-08,6.930639316514769e-10,3308642.729823696,464.48531766049564,1.922856441930729e-09,2.6552214969656243e-10,0.00014038545578635086,0.07678139705118987,0.3831135016128445,1.1113033294677734
mesh,16,9724,9724,7259,20,10,,1,0.05,4.434864736269701e-07,2199076.6034001033,0.04996332693274611,-1.3804490804963177e-20,-4817885104.724096,-1146806901.1552243,-1.0588608271267513e-08,22191322.528471854,2.5043259380247636e-08,6.930639316514769e-10,3308642.729823696,559.8084550308995,1.824936070030081e-09,2.6668274506185293e-10,0.0001691958004364918,0.07287134802706481,0.38478808791331026,2.238957405090332
mesh,15,9382,9382,7260,80,10,,1,0.05,5.46929051082391e-07,8020.282490219491,0.0498968450423157,-5.521796321985271e-20,-264430146.3104325,-43741760.37385256,-1.819498659013242e-07,13296012.724963782,2.7166387376072842e-08,5.4636142720534543e-11,672820.9187384086,169.79274525679648,-1.7809421838056955e-09,-4.529475090944253e-13,0.0002523594919955388,-0.06555682797096106,-0.008290254153029523,22.477510690689087
mesh,16,9724,9724,7259,40,10,,1,0.05,4.434864736269701e-07,2199076.6034001033,0.04996332693274611,-1.3804490804963177e-20,-4817885104.724096,-1146806901.1552243,-1.0588608271267513e-08,22191322.528471854,2.5043259380247636e-08,6.930639316514769e-10,3308642.729823696,643.6689870147966,1.8002091224623195e-09,2.671615769159817e-10,0.00019454170171135252,0.07188397864385808,0.3854789792326548,6.6792309284210205
mesh,16,9724,9724,7260,80,10,,1,0.05,4.434864736269701e-07,2199076.6034001033,0.04996332693274611,-1.3804490804963177e-20,-4817885104.724096,-1146806901.1552243,-1.0588608271267513e-08,22191322.528471854,2.5043259380247636e-08,6.930639316514769e-10,3308642.729823696,724.681687856093,1.7940899972988367e-09,2.672974338410922e-10,0.00021902687809835194,0.0716396364410093,0.38567500288776946,26.719978094100952
mesh,17,8087,8087,7260,5,10,,1,0.05,6.39119443361621e-07,7633815.926344384,0.049881398004676815,-2.7608981609926354e-20,-21338585.28528341,-3040135543.250973,1.4272105742539516e-08,16605401.42307913,3.194536947013607e-08,4.21750803072809e-09,8464085.99749834,-60.61947272717953,6.971887087898705e-09,4.0950928691315356e-09,-7.1619632344350374e-06,0.21824405863943225,0.9709745279191747,0.7355124950408936
mesh,17,8087,8087,7260,10,10,,1,0.05,6.39119443361621e-07,7633815.926344384,0.049881398004676815,-2.7608981609926354e-20,-21338585.28528341,-3040135543.250973,1.4272105742539516e-08,16605401.42307913,3.194536947013607e-08,4.21750803072809e-09,8464085.99749834,-31.50354055315256,6.816813998115975e-09,4.004414409863553e-09,-3.722025102588017e-06,0.21338973726657415,0.9494740450256475,0.9200170040130615
mesh,17,8087,8087,7260,20,10,,1,0.05,6.39119443361621e-07,7633815.926344384,0.049881398004676815,-2.7608981609926354e-20,-21338585.28528341,-3040135543.250973,1.4272105742539516e-08,16605401.42307913,3.194536947013607e-08,4.21750803072809e-09,8464085.99749834,-0.4786480460315943,6.774859514400962e-09,3.980674446375787e-09,-5.6550470561507085e-08,0.2120764175457228,0.9438451373117085,1.9592328071594238
mesh,17,8087,8087,7260,40,10,,1,0.05,6.39119443361621e-07,7633815.926344384,0.049881398004676815,-2.7608981609926354e-20,-21338585.28528341,-3040135543.250973,1.4272105742539516e-08,16605401.42307913,3.194536947013607e-08,4.21750803072809e-09,8464085.99749834,31.073608312755823,6.76427046143528e-09,3.974704768269638e-09,3.6712302216612625e-06,0.21174494374713107,0.9424296858027474,5.944758415222168
mesh,17,8087,8087,7260,80,10,,1,0.05,6.39119443361621e-07,7633815.926344384,0.049881398004676815,-2.7608981609926354e-20,-21338585.28528341,-3040135543.250973,1.4272105742539516e-08,16605401.42307913,3.194536947013607e-08,4.21750803072809e-09,8464085.99749834,62.82315027527511,6.761640679478523e-09,3.973214652995541e-09,7.422319467671196e-06,0.21166262252185253,0.9420763692795209,23.95401096343994
mesh,14,3795,3795,7262,160,10,,1,0.05,1.4785949270319374e-06,1549667.0941088793,0.049033018910166364,1.1043592643970542e-19,-105291489.74375132,-780268593.8337419,-1.6010888406115493e-07,11357116.645246338,7.459119416938688e-08,1.8405987789492403e-08,2117522.9263711963,-6.112952728290111,1.351389552087464e-09,1.3942805434465342e-09,-2.886841342854262e-06,0.018117280023948062,0.0757514651966954,103.30908703804016
mesh,18,4939,4939,7262,5,10,,1,0.05,1.2407650953166965e-06,1558491.7102177055,0.04913622507752552,0.0,-380409619.73826534,-889449973.5981556,-1.1904423624773511e-07,13086527.524712132,6.595900084832765e-08,1.2356955996013024e-08,2212818.086453312,-8.579006485641003,1.756551420317435e-09,1.2317503483272172e-09,-3.876959673350903e-06,0.026630958591331834,0.09968072628280313,0.6921265125274658
mesh,18,4939,4939,7262,10,10,,1,0.05,1.2407650953166965e-06,1558491.7102177055,0.04913622507752552,0.0,-380409619.73826534,-889449973.5981556,-1.1904423624773511e-07,13086527.524712132,6.595900084832765e-08,1.2356955996013024e-08,2212818.086453312,-5.905829023569822,1.6298543829826865e-09,1.1688917281539415e-09,-2.66891754895028e-06,0.02471011328280317,0.09459382460624484,0.9248025417327881
mesh,18,4939,4939,7262,20,10,,1,0.05,1.2407650953166965e-06,1558491.7102177055,0.04913622507752552,0.0,-380409619.73826534,-889449973.5981556,-1.1904423624773511e-07,13086527.524712132,6.595900084832765e-08,1.2356955996013024e-08,2212818.086453312,-2.8725321842357516,1.596348188335554e-09,1.1524405861093123e-09,-1.2981330014523807e-06,0.024202128106918228,0.09326249818168388,2.016616106033325
mesh,18,4939,4939,7262,40,10,,1,0.05,1.2407650953166965e-06,1558491.7102177055,0.04913622507752552,0.0,-380409619.73826534,-889449973.5981556,-1.1904423624773511e-07,13086527.524712132,6.595900084832765e-08,1.2356955996013024e-08,2212818.086453312,0.2753876564092934,1.5878719188230751e-09,1.14828620276411e-09,1.2445110517452552e-07,0.02407361995179972,0.09292630022592983,5.787853002548218
mesh,15,9382,9382,7258,160,10,,1,0.05,5.46929051082391e-07,8020.282490219491,0.0498968450423157,-5.521796321985271e-20,-264430146.3104325,-43741760.37385256,-1.819498659013242e-07,13296012.724963782,2.7166387376072842e-08,5.4636142720534543e-11,672820.9187384086,181.28635516925715,-1.781957590173907e-09,-3.649946413328584e-13,0.0002694422098367321,-0.06559420527675276,-0.006680461378831529,101.12375998497009
mesh,18,4939,4939,7262,80,10,,1,0.05,1.2407650953166965e-06,1558491.7102177055,0.04913622507752552,0.0,-380409619.73826534,-889449973.5981556,-1.1904423624773511e-07,13086527.524712132,6.595900084832765e-08,1.2356955996013024e-08,2212818.086453312,3.457856205292046,1.5857488944440788e-09,1.1472447895885942e-09,1.5626482025163992e-06,0.024041432921194476,0.09284202274077476,23.85427713394165
mesh,19,3080,3080,7262,5,10,,1,0.05,1.5016514129489084e-05,-25.92885307152202,0.049983379645502535,0.0,-1043.076350888783,23.828534621632365,-3.8541039366105464e-07,57.231385083721165,7.496422413377817e-07,-6.698081499620881e-13,-23.067283817335962,25.203701963901104,-7.09374868803987e-11,2.0709058220472981e-13,-1.0926168058399464,-9.462845470634963e-05,-0.3091789525350675,0.4948122501373291
mesh,19,3080,3080,7262,10,10,,1,0.05,1.5016514129489084e-05,-25.92885307152202,0.049983379645502535,0.0,-1043.076350888783,23.828534621632365,-3.8541039366105464e-07,57.231385083721165,7.496422413377817e-07,-6.698081499620881e-13,-23.067283817335962,25.44019400654443,-8.196867758117726e-11,5.2982632764442036e-15,-1.1028690767408487,-0.00010934372832952852,-0.007910120646851029,0.9446723461151123
mesh,19,3080,3080,7262,20,10,,1,0.05,1.5016514129489084e-05,-25.92885307152202,0.049983379645502535,0.0,-1043.076350888783,23.828534621632365,-3.8541039366105464e-07,57.231385083721165,7.496422413377817e-07,-6.698081499620881e-13,-23.067283817335962,25.56176984798249,-8.564980657467216e-11,-7.0094486147237715e-15,-1.1081395646925636,-0.000114254242692921,0.010464860147074224,2.8132593631744385
mesh,19,3080,3080,7262,40,10,,1,0.05,1.5016514129489084e-05,-25.92885307152202,0.049983379645502535,0.0,-1043.076350888783,23.828534621632365,-3.8541039366105464e-07,57.231385083721165,7.496422413377817e-07,-6.698081499620881e-13,-23.067283817335962,25.6309420412336,-8.740905757607932e-11,-6.780015366267261e-15,-1.1111382789668087,-0.00011660103013951373,0.010122324379975099,9.12221908569336
mesh,16,9724,9724,7259,160,10,,1,0.05,4.434864736269701e-07,2199076.6034001033,0.04996332693274611,-1.3804490804963177e-20,-4817885104.724096,-1146806901.1552243,-1.0588608271267513e-08,22191322.528471854,2.5043259380247636e-08,6.930639316514769e-10,3308642.729823696,805.0351049951278,1.7926428153180484e-09,2.673361846942545e-10,0.00024331279341182442,0.07158184915546413,0.3857309152666895,113.52405166625977
mesh,13,7802,7802,7261,80,10,,1,0.05,1.1727586382126626e-06,-6.379063868558801,0.04986202604156701,0.0,-1533.6332128280596,3.4709624494798317,-5.106984510969459e-07,76.19361867587195,5.720291808240269e-08,-4.367299922967966e-17,-2.569382934765204,5460.551254256364,-1.0910928575330216e-09,-1.2304570778642337e-14,-2125.23839104402,-0.019074076884701346,281.7432050849463,220.06711077690125
mesh,20,1226,1226,7261,5,10,,1,0.05,3.075758003709479e-06,1104814.6989855662,0.05,1.4866716830074284e-22,335714083.5209175,-7811349.827842796,-3.4505527156422087e-07,4864664.851773158,7.862201176234919e-08,1.7288779634028646e-09,1348047.941574224,-4.330301771638915,-8.947097427693182e-10,4.283831472501277e-11,-3.2122757938282766e-06,-0.0113798886941962,0.02477810211699167,0.6962671279907227
mesh,20,1226,1226,7261,10,10,,1,0.05,3.075758003709479e-06,1104814.6989855662,0.05,1.4866716830074284e-22,335714083.5209175,-7811349.827842796,-3.4505527156422087e-07,4864664.851773158,7.862201176234919e-08,1.7288779634028646e-09,1348047.941574224,-4.910794008290395,-8.744103373889361e-10,4.13811183845952e-11,-3.642892701987784e-06,-0.011121698844746137,0.023935245436957735,0.9136183261871338
mesh,20,1226,1226,7261,20,10,,1,0.05,3.075758003709479e-06,1104814.6989855662,0.05,1.4866716830074284e-22,335714083.5209175,-7811349.827842796,-3.4505527156422087e-07,4864664.851773158,7.862201176234919e-08,1.7288779634028646e-09,1348047.941574224,-5.446402945090085,-8.690836061255698e-10,4.099817497028023e-11,-4.040214577776724e-06,-0.011053947700455051,0.023713747203756103,1.8402152061462402
mesh,20,1226,1226,7261,40,10,,1,0.05,3.075758003709479e-06,1104814.6989855662,0.05,1.4866716830074284e-22,335714083.5209175,-7811349.827842796,-3.4505527156422087e-07,4864664.851773158,7.862201176234919e-08,1.7288779634028646e-09,1348047.941574224,-5.972482008393854,-8.677370162777006e-10,4.090128288925487e-11,-4.430467065896266e-06,-0.011036820310584393,0.02365770387214081,5.401358127593994
mesh,19,3080,3080,7262,80,10,,1,0.05,1.5016514129489084e-05,-25.92885307152202,0.049983379645502535,0.0,-1043.076350888783,23.828534621632365,-3.8541039366105464e-07,57.231385083721165,7.496422413377817e-07,-6.698081499620881e-13,-23.067283817335962,25.67826759161643,-8.843984336582218e-11,-6.5206776969816364e-15,-1.1131899097854863,-0.00011797606710101601,0.009735142364796119,36.54264497756958
mesh,20,1226,1226,7261,80,10,,1,0.05,3.075758003709479e-06,1104814.6989855662,0.05,1.4866716830074284e-22,335714083.5209175,-7811349.827842796,-3.4505527156422087e-07,4864664.851773158,7.862201176234919e-08,1.7288779634028646e-09,1348047.941574224,-6.496637726901099,-8.674007888880783e-10,4.087701039796516e-11,-4.819292791111311e-06,-0.011032543806052321,0.02364366442470524,21.11376667022705
mesh,21,2461,2461,7261,5,10,,1,0.05,8.050198587175713e-06,-13.763575182640876,0.04618574235488641,0.0,-1333.0708467790294,204.32013476184767,-4.630923910587916e-07,68.88762088038052,3.7074073020657153e-07,-8.806368323456333e-13,-10.31919413862185,23.041630950991873,-1.2167853940103898e-10,8.689578211709092e-14,-2.2328905379106603,-0.00032820386185580797,-0.09867379937498,0.6080658435821533
mesh,21,2461,2461,7261,10,10,,1,0.05,8.050198587175713e-06,-13.763575182640876,0.04618574235488641,0.0,-1333.0708467790294,204.32013476184767,-4.630923910587916e-07,68.88762088038052,3.7074073020657153e-07,-8.806368323456333e-13,-10.31919413862185,24.462415137040438,-1.4082995748873306e-10,-2.015348402749333e-14,-2.370574175505089,-0.0003798610349886957,0.022885125045034985,1.2637364864349365
mesh,21,2461,2461,7261,20,10,,1,0.05,8.050198587175713e-06,-13.763575182640876,0.04618574235488641,0.0,-1333.0708467790294,204.32013476184767,-4.630923910587916e-07,68.88762088038052,3.7074073020657153e-07,-8.806368323456333e-13,-10.31919413862185,25.190110031802583,-1.472106491944284e-10,-2.1081096482053034e-14,-2.441092753311333,-0.0003970716924261456,0.023938467831174138,3.6038618087768555
mesh,17,8087,8087,7260,160,10,,1,0.05,6.39119443361621e-07,7633815.926344384,0.049881398004676815,-2.7608981609926354e-20,-21338585.28528341,-3040135543.250973,1.4272105742539516e-08,16605401.42307913,3.194536947013607e-08,4.21750803072809e-09,8464085.99749834,94.64160481840372,6.761008143959502e-09,3.972846691412158e-09,1.1181550476492812e-05,0.2116428219833234,0.9419891230714041,103.04327940940857
mesh,21,2461,2461,7261,40,10,,1,0.05,8.050198587175713e-06,-13.763575182640876,0.04618574235488641,0.0,-1333.0708467790294,204.32013476184767,-4.630923910587916e-07,68.88762088038052,3.7074073020657153e-07,-8.806368323456333e-13,-10.31919413862185,25.602470472701782,-1.5031880661745853e-10,-1.7383487092976416e-14,-2.4810532807866186,-0.0004054553340651377,0.019739677531627163,17.58439803123474
mesh,18,4939,4939,7258,160,10,,1,0.05,1.2407650953166965e-06,1558491.7102177055,0.04913622507752552,0.0,-380409619.73826534,-889449973.5981556,-1.1904423624773511e-07,13086527.524712132,6.595900084832765e-08,1.2356955996013024e-08,2212818.086453312,6.650379361119121,1.585220207529082e-09,1.1469840413177114e-09,3.005389101721551e-06,0.024033417534238988,0.09282092140554568,104.15989446640015
mesh,22,8585,8585,7258,5,10,,1,0.05,9.079675645065533e-07,-5.409482791987069,0.04992753597312598,5.521796321985271e-20,-1614.8029977446577,-24.865006883821604,-4.841335900751774e-07,72.63550880502675,4.4124012666055434e-08,1.4302490422536005e-16,-1.777707351735732,9054.555879255007,-1.1013224333227406e-09,-5.373738402957892e-12,-5093.38945491464,-0.024959707124959356,-37572.04685479568,1.2429237365722656
mesh,22,8585,8585,7258,10,10,,1,0.05,9.079675645065533e-07,-5.409482791987069,0.04992753597312598,5.521796321985271e-20,-1614.8029977446577,-24.865006883821604,-4.841335900751774e-07,72.63550880502675,4.4124012666055434e-08,1.4302490422536005e-16,-1.777707351735732,10502.149993763907,-1.2583816029212442e-09,-1.5531351774443549e-12,-5907.693402690682,-0.02851920138009833,-10859.193969444135,1.809436321258545
mesh,11,8952,8952,7266,80,10,,1,0.05,8.228145352472167e-07,-5.141545545325309,0.049966446323465336,-1.1043592643970542e-19,-1659.0486518991218,-14.483388319228025,-4.735355211441703e-07,71.20012390298446,3.993008100536616e-08,6.1596194656973e-17,-1.5815393501760862,15755.832384485539,-1.5104938828074698e-09,-3.426781802894628e-14,-9962.339781638255,-0.037828470285459125,-556.3301145433177,349.76549005508423
mesh,22,8585,8585,7258,20,10,,1,0.05,9.079675645065533e-07,-5.409482791987069,0.04992753597312598,5.521796321985271e-20,-1614.8029977446577,-24.865006883821604,-4.841335900751774e-07,72.63550880502675,4.4124012666055434e-08,1.4302490422536005e-16,-1.777707351735732,11019.57614743548,-1.3245084057900615e-09,-4.881621153410721e-13,-6198.757144518809,-0.030017859341451163,-3413.126671785004,8.40803837776184
mesh,21,2461,2461,7260,80,10,,1,0.05,8.050198587175713e-06,-13.763575182640876,0.04618574235488641,0.0,-1333.0708467790294,204.32013476184767,-4.630923910587916e-07,68.88762088038052,3.7074073020657153e-07,-8.806368323456333e-13,-10.31919413862185,25.89878397890063,-1.521483556149984e-10,-1.631039167569253e-14,-2.509768072098648,-0.00041039018165126733,0.018521132749181914,69.85715579986572
mesh,20,1226,1226,7262,160,10,,1,0.05,3.075758003709479e-06,1104814.6989855662,0.05,1.4866716830074284e-22,335714083.5209175,-7811349.827842796,-3.4505527156422087e-07,4864664.851773158,7.862201176234919e-08,1.7288779634028646e-09,1348047.941574224,-7.020423550158739,-8.673181175481016e-10,4.087096218752196e-11,-5.207844123080983e-06,-0.011031492302305169,0.023640166080362127,92.99343609809875
mesh,23,4975,4975,7262,5,10,,1,0.05,1.6599742600941306e-06,-1.7878610648853668,0.048821900491965414,0.0,-653580.1731886731,214793.7873958623,-3.824225424579464e-07,3918929.3833911116,8.013336999212296e-08,-7.822205531465452e-12,195944.6813084907,-10.279892348917201,-5.413271062388159e-10,-8.210146984424507e-13,-5.2463237482485075e-05,-0.00675532685436826,0.10495948938440097,0.709162712097168
mesh,23,4975,4975,7262,10,10,,1,0.05,1.6599742600941306e-06,-1.7878610648853668,0.048821900491965414,0.0,-653580.1731886731,214793.7873958623,-3.824225424579464e-07,3918929.3833911116,8.013336999212296e-08,-7.822205531465452e-12,195944.6813084907,-13.34885518628289,-6.188151889276989e-10,-2.4887272313552065e-13,-6.812563166880129e-05,-0.007722315796634135,0.03181618306172218,0.8020889759063721
