study,task_index,task_id,row_idx,pid,mesh_n,n_steps,ratio,transient,Tf,H0,P0,Ux,Uy,dpdx,dpdy,Hdot,Pdot,Qx_re,Qy_re,P_re,dP,dQx,dQy,dP_over_Pre,dQx_over_Qxre,dQy_over_Qyre,wall_time_s
tsteps,6,9672,9672,7261,40,16,,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,203.80722334235907,9.466681437888881e-09,6.010445966062177e-10,2.5130123711876665e-05,0.37932986659097884,1.3673116363439874,11.105916738510132
tsteps,7,8287,8287,7261,40,2,,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,5864.66200077447,-1.1087335425171228e-09,-5.3694614762693694e-14,-2012.5015849247318,-0.01995181431091767,-167.8323432525714,7.704218626022339
tsteps,6,9672,9672,7253,40,32,,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,203.80707124620676,9.466684607100499e-09,6.010447948327287e-10,2.513010495790386e-05,0.37932999358126873,1.3673120872879219,20.527036905288696
tsteps,5,9368,9368,7255,40,64,,1,0.05,4.922942521310691e-07,3080576.5724034877,0.049893654825527906,1.3804490804963177e-20,-4159434244.9538236,-2065027288.6298695,2.895169257211459e-09,20181034.35974904,2.7881324878310298e-08,1.6441753802019697e-09,4089628.29039094,310.0182753531262,3.287146160367039e-09,7.754472389985731e-10,7.580597876866963e-05,0.11789777475475015,0.47163292209333385,41.977864503860474
tsteps,7,8287,8287,7261,40,4,,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,5864.599575657098,-1.1087219228015935e-09,-5.3694003246007524e-14,-2012.4801632899243,-0.019951605212520537,-167.83043184527608,17.68145251274109
tsteps,6,9672,9672,7262,40,64,,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,203.80701995827258,9.466685781341181e-09,6.010448682785103e-10,2.5130098633927165e-05,0.3793300406330856,1.367312254369154,39.68837594985962
tsteps,7,8287,8287,7253,40,8,,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,5864.602310759223,-1.1087307885805272e-09,-5.369402734456404e-14,-2012.4811018601881,-0.019951764753445587,-167.83050716972392,27.634603023529053
tsteps,8,5433,5433,7253,40,2,,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,1399.6018054512067,-6.955294224451032e-10,-1.407310294677618e-14,-473.7708112609437,-0.007834769317477158,4.287417922346226,6.942846775054932
tsteps,8,5433,5433,7253,40,4,,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,1399.5979095169,-6.95522172754813e-10,-1.4073056750823278e-14,-473.76949247159234,-0.007834687653568755,4.287403848594534,13.315268754959106
tsteps,7,8287,8287,7255,40,16,,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,5864.599991419042,-1.108723128282433e-09,-5.369400695494241e-14,-2012.480305961671,-0.019951626905315913,-167.8304434382307,54.68911838531494
tsteps,8,5433,5433,7253,40,8,,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,1399.5977804504664,-6.95519197916604e-10,-1.4073055925238865e-14,-473.76944878208815,-0.007834654143597254,4.287403597077478,25.53419256210327
tsteps,8,5433,5433,7255,40,16,,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,1399.597729588791,-6.955180921685736e-10,-1.4073055581766656e-14,-473.7694315652075,-0.00783464168793332,4.28740349243752,52.13451075553894
tsteps,9,1423,1423,7255,40,2,,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-1.0950511241680942,1.0230126517122442e-10,3.274228738189174e-10,-2.5494853646140745e-06,0.00047503183838617526,0.004210702086392939,0.8133523464202881
tsteps,9,1423,1423,7255,40,4,,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-1.5457687743473798,1.0231399442333098e-10,3.2743905928819476e-10,-3.5988409858671916e-06,0.00047509094615986054,0.00421091023369939,1.931673526763916
tsteps,9,1423,1423,7255,40,8,,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-1.545750078978017,1.0230151741340095e-10,3.274249260496496e-10,-3.598797459524426e-06,0.00047503300966264615,0.004210728478355496,3.5680413246154785
tsteps,7,8287,8287,7261,40,32,,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,5864.598936051694,-1.1087196426459617e-09,-5.3693997678476157e-14,-2012.47994380466,-0.019951564180802798,-167.83041444293806,106.68715190887451
tsteps,9,1423,1423,7255,40,16,,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-1.5457498503965326,1.023139765212367e-10,3.2743903893567386e-10,-3.598796927343657e-06,0.00047509086303220083,0.0042109099719632405,7.491892576217651
tsteps,9,1423,1423,7261,40,32,,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-1.5457501384662464,1.0229831853865673e-10,3.274213025681283e-10,-3.5987975980242338e-06,0.0004750181558155508,0.004210681879896983,12.428971529006958
tsteps,10,1231,1231,7261,40,2,,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-0.9214020215440542,-7.570611325924541e-10,3.2992083872633464e-10,-7.68629751903211e-07,-0.008848531013051827,0.019405088172862323,0.9063591957092285
tsteps,10,1231,1231,7261,40,4,,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-4.922311861533672,-7.570706248149129e-10,3.299203163618473e-10,-4.106172177244311e-06,-0.008848641958154135,0.019405057448737786,1.9701766967773438
tsteps,10,1231,1231,7261,40,8,,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-4.922442952170968,-7.570766590380436e-10,3.299244877828114e-10,-4.106281532511248e-06,-0.008848712486158036,0.019405302800901438,4.140156269073486
tsteps,10,1231,1231,7261,40,16,,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-4.922443584538996,-7.570706008071669e-10,3.29920299531478e-10,-4.106282060030039e-06,-0.008848641677551585,0.01940505645881911,7.423863410949707
tsteps,9,1423,1423,7255,40,64,,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-1.5457498909090646,1.0231180185541242e-10,3.2743657561250905e-10,-3.598797021664466e-06,0.0004750807650583131,0.0042108782932968455,24.364869832992554
tsteps,10,1231,1231,7261,40,32,,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-4.92244301806204,-7.570760576647681e-10,3.2992407203383506e-10,-4.1062815874773075e-06,-0.008848705457306797,0.01940527834762478,15.805940389633179
tsteps,8,5433,5433,7259,40,32,,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,1399.5977065037698,-6.95517590721813e-10,-1.4073055427195357e-14,-473.7694237508355,-0.007834636039402047,4.287403445346857,101.82075119018555
tsteps,11,8952,8952,7261,40,2,,1,0.05,8.228145352472167e-07,-5.141545545325309,0.049966446323465336,-1.1043592643970542e-19,-1659.0486518991218,-14.483388319228025,-4.735355211441703e-07,71.20012390298446,3.993008100536616e-08,6.1596194656973e-17,-1.5815393501760862,15349.869449469918,-1.4847458146512064e-09,-1.356962210566738e-13,-9705.651299641002,-0.03718364143693255,-2202.9968216764228,9.762104034423828
tsteps,10,1231,1231,7255,40,64,,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-4.922443820396438,-7.570684660998572e-10,3.299188237387577e-10,-4.106282256781341e-06,-0.008848616727091153,0.019404969656518372,25.10568642616272
